data_idx,sorted_idx,orig_pred,new_pred,contrast_pred,orig_contrast_prob_pred,new_contrast_prob_pred,orig_input,edited_input,orig_editable_seg,edited_editable_seg,minimality,num_edit_rounds,mask_frac,duration,error,llama_premise,llama_hypothesis
160,0,neutral,entailment,entailment,0.0022766015026718,0.5099841,"{'sentence1': 'Four people wearing backpacks walking in a line along a mountain trail.', 'sentence2': 'Four people are walking along a mountain trail trying to get down before the storm.'}","{'sentence1': 'Four people  with backpacks  in  midair afterstorm walking along mountain trail.', 'sentence2': 'Four people are walking along a mountain trail trying to get down before the storm.'}",Four people wearing backpacks walking in a line along a mountain trail. ,Four people  with backpacks  in  midair afterstorm walking along mountain trail.,0.4615384615384615,2.0,0.1375,2.457263231277466,False,Four people wearing backpacks walk in a single file line along a steep mountain trail to avoid falling rocks.,Four people are walking along a mountain trail.
161,0,neutral,entailment,entailment,0.0208583399653434,0.9453988,"{'sentence1': 'Several people talk and drink beer while sitting around a picnic table.', 'sentence2': 'Several friends talk and drink beer while sitting around a picnic table.'}","{'sentence1': ' Several friends talk  and drink beer while sitting around a picnic table.', 'sentence2': 'Several friends talk and drink beer while sitting around a picnic table.'}",Several people talk and drink beer while sitting around a picnic table. , Several friends talk  and drink beer while sitting around a picnic table.,0.0769230769230769,1.0,0.275,0.7788295745849609,False,Several friends talk and drink beer while sitting around a picnic table on the beach.,Several friends talk and drink beer.
162,0,entailment,neutral,neutral,0.2972694337368011,0.65568775,"{'sentence1': 'A smiling girl slides down a purple slide feet first.', 'sentence2': 'A girl happily uses the equipment at a playground.'}","{'sentence1': ' A smiling  girl slides down a multicolored slide feet first.', 'sentence2': 'A girl happily uses the equipment at a playground.'}",A smiling girl slides down a purple slide feet first. , A smiling  girl slides down a multicolored slide feet first.,0.0909090909090909,1.0,0.171875,0.7286274433135986,False,A girl slides down a slide.,"A girl happily uses the equipment at a playground, including the purple slide."
163,0,neutral,entailment,entailment,0.4628980159759521,0.6533173,"{'sentence1': 'A man in a purple and blue shirt and shorts is getting ready to hit a golf ball.', 'sentence2': 'A man is on a golf course.'}","{'sentence1': 'A man in  a purple and blue shirt  and shorts is  getting ready  to golf at the ball.', 'sentence2': 'A man is on a golf course.'}",A man in a purple and blue shirt and shorts is getting ready to hit a golf ball. ,A man in  a purple and blue shirt  and shorts is  getting ready  to golf at the ball.,0.1578947368421052,1.0,0.275,1.1652202606201172,False,A man in a purple and blue shirt and shorts is getting ready to hit a golf ball on the course.,A man is on a golf course to hit a golf ball.
164,0,neutral,contradiction,contradiction,0.0595648176968097,0.81286,"{'sentence1': 'A man is performing for a group in front of a white house.', 'sentence2': 'The man performed in front of his own house.'}","{'sentence1': 'A man  performing for  a group in front of their house.', 'sentence2': 'The man performed in front of his own house.'}",A man is performing for a group in front of a white house. ,A man  performing for  a group in front of their house.,0.2142857142857142,1.0,0.309375,1.3857367038726809,False,A man is performing for a group in front of a red house.,The man performed in front of a red house.
166,0,neutral,entailment,entailment,0.0944686904549598,0.9585439,"{'sentence1': 'Two men help each other cut a sheet of plastic.', 'sentence2': 'Two friends help each other by cutting some plastic.'}","{'sentence1': ' Two friends help each  other cut a sheet of plastic.', 'sentence2': 'Two friends help each other by cutting some plastic.'}",Two men help each other cut a sheet of plastic. , Two friends help each  other cut a sheet of plastic.,0.0909090909090909,1.0,0.275,0.7969925403594971,False,Two men help each other cut a sheet of plastic in the backyard.,Two friends help each other cut some plastic.
167,0,neutral,entailment,entailment,0.2776152193546295,0.87053794,"{'sentence1': 'An old man in a blue shirt and white pants glowers by a glass door.', 'sentence2': 'A man resting outside'}","{'sentence1': 'An old man in a blue shirt and white  tie resters by a building door.', 'sentence2': 'A man resting outside'}",An old man in a blue shirt and white pants glowers by a glass door. ,An old man in a blue shirt and white  tie resters by a building door.,0.1875,1.0,0.1375,1.3310625553131104,False,An old man in a blue shirt and white pants glowers by a glass door in the park.,A man glowers outside.
168,0,neutral,entailment,entailment,0.0305066164582967,0.7261402,"{'sentence1': 'A little girl drawing with chalk, on a chalkboard.', 'sentence2': 'A little girl is drawing on the board during class.'}","{'sentence1': 'A little girl drawing with chalk, on a class chalkboard.', 'sentence2': 'A little girl is drawing on the board during class.'}","A little girl drawing with chalk, on a chalkboard. ","A little girl drawing with chalk, on a class chalkboard.",0.0909090909090909,1.0,0.06875,1.4587244987487793,False,"A little girl drawing with chalk, on the blackboard.",A little girl is drawing on the board.
170,0,neutral,contradiction,contradiction,0.0022706724703311,0.9976769,"{'sentence1': 'A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background.', 'sentence2': 'The woman sitting is asian.'}","{'sentence1': ' A woman  of African descent is sitting down doing  some sort  of work while  another woman operates a  graphical  digital device in the background.', 'sentence2': 'The woman sitting is asian.'}",A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background. , A woman  of African descent is sitting down doing  some sort  of work while  another woman operates a  graphical  digital device in the background.,0.3333333333333333,1.0,0.4125,1.7600812911987305,False,A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background in a different country.,The woman sitting is black.
171,0,neutral,entailment,entailment,0.0095829861238598,0.9914528,"{'sentence1': 'People in chairs around a table', 'sentence2': 'The people are eating dinner.'}","{'sentence1': 'People  eating dinner in chairs around a table', 'sentence2': 'The people are eating dinner.'}",People in chairs around a table ,People  eating dinner in chairs around a table,0.3333333333333333,1.0,0.275,0.6584961414337158,False,People in chairs around a table are eating dinner in the dining room.,The people are eating.
172,0,entailment,neutral,neutral,0.0174569245427846,0.82681584,"{'sentence1': 'A performer plays an instrument for the audience.', 'sentence2': 'The performer is making music.'}","{'sentence1': '  Performer is  outdoors for an audience.', 'sentence2': 'The performer is making music.'}",A performer plays an instrument for the audience. ,  Performer is  outdoors for an audience.,0.6666666666666666,2.0,0.4125,1.5172104835510254,False,A performer plays an instrument.,The performer is playing an instrument.
173,0,neutral,entailment,entailment,0.0018693339079618,0.9285541,"{'sentence1': 'A group of people wait to cross the street in new york', 'sentence2': 'Some of the people are wearing sunglasses.'}","{'sentence1': 'A group of  people in sunglasses wait to cross the street in new york', 'sentence2': 'Some of the people are wearing sunglasses.'}",A group of people wait to cross the street in new york ,A group of  people in sunglasses wait to cross the street in new york,0.1666666666666666,1.0,0.1375,0.8009941577911377,False,"A group of people wait to cross the street in new york, some of them are wearing sunglasses.",Some people are wearing sunglasses.
174,0,neutral,entailment,entailment,0.0009725900599732,0.6997991,"{'sentence1': ""Two distinguished older gentlemen stand outside a house, trees in background, both with white hair, the taller man having his arm about the other man's shoulder as they face the camera from behind their corrective lenses."", 'sentence2': 'The older men are colleagues.'}","{'sentence1': ""  Two men, one  of which  is  an older gentleman, stand outside   a house  with trees   in background, both  with short hair that is having  his head about the  other man's shoulder  looking toward  the face  of   the camera from behind , both  men are colleagues."", 'sentence2': 'The older men are colleagues.'}","Two distinguished older gentlemen stand outside a house, trees in background, both with white hair, the taller man having his arm about the other man's shoulder as they face the camera from behind their corrective lenses. ","  Two men, one  of which  is  an older gentleman, stand outside   a house  with trees   in background, both  with short hair that is having  his head about the  other man's shoulder  looking toward  the face  of   the camera from behind , both  men are colleagues.",0.6097560975609756,3.0,0.171875,14.740599155426024,False,"Two distinguished older gentlemen stand outside a mansion, palm trees in background, both with white hair, the taller man having his arm about the other man's shoulder as they face the camera from behind their corrective lenses.",Two older men are colleagues.
175,0,neutral,contradiction,contradiction,0.0014002633979544,0.8208213,"{'sentence1': 'A young woman dressed in black attaches bags full of flowers to a bicycle.', 'sentence2': 'The flowers are lilacs.'}","{'sentence1': 'A young  girl dressed  in pink attaches herself to a bicycle.', 'sentence2': 'The flowers are lilacs.'}",A young woman dressed in black attaches bags full of flowers to a bicycle. ,A young  girl dressed  in pink attaches herself to a bicycle.,0.4,1.0,0.48125,1.2300429344177246,False,A young woman dressed in black attaches bags full of money to a bicycle.,The flowers are daisies.
176,0,neutral,contradiction,contradiction,0.0007434177096001,0.9946812,"{'sentence1': 'A man stands on a dock near several boats, while 2 other men are on one of the boats.', 'sentence2': 'A man with brown hair is standing on a dock.'}","{'sentence1': ' Man with white hair is on  a dock, near  several boats, while 2 other men are on one of the boats.', 'sentence2': 'A man with brown hair is standing on a dock.'}","A man stands on a dock near several boats, while 2 other men are on one of the boats. "," Man with white hair is on  a dock, near  several boats, while 2 other men are on one of the boats.",0.2857142857142857,1.0,0.275,0.9324018955230712,False,"A man with blonde hair stands on a dock near several boats, while 2 other men are on one of the boats.",A man with blonde hair is standing on a dock.
